Accession	Description	CTRL-IFN	CTRL-VIRUS	CTRL-IFN_VIRUS	IFN-VIRUS	IFN-IFN_VIRUS	VIRUS-IFN_VIRUS
Q96T66	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 3 OS=Homo sapiens OX=9606 GN=NMNAT3 PE=1 SV=2	0.187604483	-0.067879891	0.647689539	-0.204335481	0.505897902	0.921488209
Q9Y3L3	SH3 domain-binding protein 1 OS=Homo sapiens OX=9606 GN=SH3BP1 PE=1 SV=3	0.569909227	0.328903177	0.831165314	-0.170991286	0.658173498	0.921488209
Q7L2H7	Eukaryotic translation initiation factor 3 subunit M OS=Homo sapiens OX=9606 GN=EIF3M PE=1 SV=1	-0.003547889	-0.338413801	0.22831634	-0.471089038	0.094753795	0.921488209
P45974	Ubiquitin carboxyl-terminal hydrolase 5 OS=Homo sapiens OX=9606 GN=USP5 PE=1 SV=2	0.782300752	0.256760801	0.778743664	-0.337712259	0.247029391	0.921488209
A0A2R8Y653	Uridine-cytidine kinase 2 OS=Homo sapiens OX=9606 GN=UCK2 PE=1 SV=1	0.017691264	-0.031808703	0.673900364	0.012401785	0.444987664	0.921488209
Q9NR31	GTP-binding protein SAR1a OS=Homo sapiens OX=9606 GN=SAR1A PE=1 SV=1	0.463713465	0.65354387	1.040851914	0.04574598	0.734311295	0.921488209
O60610	Protein diaphanous homolog 1 OS=Homo sapiens OX=9606 GN=DIAPH1 PE=1 SV=2	0.166365331	0.040333673	0.595267889	-0.070958702	0.59726326	0.921488209
Q9Y3P9	Rab GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RABGAP1 PE=1 SV=3	-1.766397542	-0.374484989	0.17589469	0.962711334	1.800240462	0.921488209
Q8N0Z8	tRNA pseudouridine synthase-like 1 OS=Homo sapiens OX=9606 GN=PUSL1 PE=1 SV=1	-0.577005005	-1.168051125	-0.03379191	-0.821203083	-0.027066681	0.921488209
P30048	"Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX3 PE=1 SV=3"	0.612387532	-0.302342613	0.359370465	-0.871219375	-0.011839121	0.921488209
Q96SZ6	CDK5 regulatory subunit-associated protein 1 OS=Homo sapiens OX=9606 GN=CDK5RAP1 PE=1 SV=2	-0.322135176	-0.338413801	0.097262215	-0.004270312	0.323167188	0.921488209
Q9H4E7	Differentially expressed in FDCP 6 homolog OS=Homo sapiens OX=9606 GN=DEF6 PE=1 SV=1	0.399996008	0.112476049	0.700111189	-0.087630799	0.475442783	0.921488209
Q9UEG4	Zinc finger protein 629 OS=Homo sapiens OX=9606 GN=ZNF629 PE=1 SV=2	1.992932441	-1.113944343	0.110367627	-2.638461694	-1.412774598	0.921488209
P26196	Probable ATP-dependent RNA helicase DDX6 OS=Homo sapiens OX=9606 GN=DDX6 PE=1 SV=2	0.484952617	-0.176093455	0.464213765	-0.554449525	0.27748451	0.921488209
E9PQP6	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha (Fragment) OS=Homo sapiens OX=9606 GN=FNTA PE=1 SV=1	0.654865837	-0.067879891	0.621478714	-0.487761136	0.307939629	0.921488209
Q9Y5P6	Mannose-1-phosphate guanyltransferase beta OS=Homo sapiens OX=9606 GN=GMPPB PE=1 SV=2	0.824779057	0.383009959	0.687005777	-0.437744844	0.27748451	0.921488209
E9PF16	"Acyl-CoA synthetase family member 2, mitochondrial OS=Homo sapiens OX=9606 GN=ACSF2 PE=1 SV=1"	0.166365331	-0.284307019	0.477319177	-0.254351773	0.399304986	0.921488209
P98179	RNA-binding protein 3 OS=Homo sapiens OX=9606 GN=RBM3 PE=1 SV=1	-0.237178566	-0.194129049	0.202105515	-0.070958702	-0.392528109	0.921488209
E7EN89	"Toll interacting protein, isoform CRA_b OS=Homo sapiens OX=9606 GN=TOLLIP PE=1 SV=2"	0.654865837	1.086398126	1.080168152	-0.104302897	0.840904212	0.921488209
Q07021	"Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=C1QBP PE=1 SV=1"	-0.44957009	-1.005730779	-0.046897323	-0.487761136	0.186119152	0.921488209
P36404	ADP-ribosylation factor-like protein 2 OS=Homo sapiens OX=9606 GN=ARL2 PE=1 SV=4	0.50619177	-0.085915485	0.621478714	-0.437744844	0.368849867	0.940732263
Q8TE77	Protein phosphatase Slingshot homolog 3 OS=Homo sapiens OX=9606 GN=SSH3 PE=1 SV=2	0.357517703	0.292831989	0.726322014	-0.120974994	0.536353022	0.940732263
Q9Y6G3	"39S ribosomal protein L42, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL42 PE=1 SV=1"	0.017691264	0.112476049	1.106378977	0.012401785	1.084545164	0.940732263
A0A087WXS7	ATPase ASNA1 OS=Homo sapiens OX=9606 GN=ASNA1 PE=1 SV=1	0.803539904	-0.013773109	0.687005777	-0.571121622	0.231801831	0.940732263
Q14353	Guanidinoacetate N-methyltransferase OS=Homo sapiens OX=9606 GN=GAMT PE=1 SV=1	1.37699702	0.815864216	1.617490064	0.079090174	0.932269569	0.940732263
Q9GZT3	"SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLIRP PE=1 SV=1"	-0.003547889	0.779793028	1.211222277	0.912695042	1.526144391	0.940732263
D6RBW1	Eukaryotic translation initiation factor 4E OS=Homo sapiens OX=9606 GN=EIF4E PE=1 SV=1	0.081408721	0.65354387	1.185011452	0.86267875	1.510916831	0.940732263
A8MXV4	Nucleoside diphosphate-linked moiety X motif 19 OS=Homo sapiens OX=9606 GN=NUDT19 PE=1 SV=1	0.442474313	-0.699125681	-0.046897323	-0.571121622	0.003388438	0.940732263
O00743	Serine/threonine-protein phosphatase 6 catalytic subunit OS=Homo sapiens OX=9606 GN=PPP6C PE=1 SV=1	1.079648886	0.310867583	0.922903202	-0.721170498	0.170891593	0.940732263
O95671	Probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein OS=Homo sapiens OX=9606 GN=ASMTL PE=1 SV=3	0.612387532	0.292831989	0.896692377	-0.170991286	0.566808141	0.940732263
Q9Y5Y2	Cytosolic Fe-S cluster assembly factor NUBP2 OS=Homo sapiens OX=9606 GN=NUBP2 PE=1 SV=1	0.761061599	0.401045553	1.027746502	-0.387728551	0.627718379	0.940732263
B8ZZ87	Mitotic-spindle organizing protein 2B OS=Homo sapiens OX=9606 GN=MZT2B PE=1 SV=1	0.399996008	-0.049844297	0.503530002	0.012401785	0.627718379	0.940732263
Q11201	"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1 OS=Homo sapiens OX=9606 GN=ST3GAL1 PE=2 SV=1"	0.527430922	0.256760801	0.503530002	-0.854547277	-0.240252514	0.940732263
Q9NVT9	Armadillo repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=ARMC1 PE=1 SV=1	0.697344142	0.869970998	1.447119702	0.029073882	0.840904212	0.940732263
O94915	Protein furry homolog-like OS=Homo sapiens OX=9606 GN=FRYL PE=1 SV=2	0.846018209	-0.013773109	0.660794952	-0.687826304	0.064298676	0.940732263
P53602	Diphosphomevalonate decarboxylase OS=Homo sapiens OX=9606 GN=MVD PE=1 SV=1	0.761061599	0.310867583	1.420908877	-0.221007578	0.962724688	0.940732263
Q9GZT4	Serine racemase OS=Homo sapiens OX=9606 GN=SRR PE=1 SV=1	1.207083801	0.112476049	0.896692377	-0.821203083	0.049071117	0.940732263
Q8WUX9	Charged multivesicular body protein 7 OS=Homo sapiens OX=9606 GN=CHMP7 PE=1 SV=1	1.164605496	0.328903177	0.896692377	-0.554449525	0.186119152	0.940732263
O95352	Ubiquitin-like modifier-activating enzyme ATG7 OS=Homo sapiens OX=9606 GN=ATG7 PE=1 SV=1	0.612387532	0.274796395	0.673900364	-0.187663383	0.521125462	0.940732263
O94829	Importin-13 OS=Homo sapiens OX=9606 GN=IPO13 PE=1 SV=3	1.122127191	0.112476049	0.54284624	-0.721170498	0.033843557	0.940732263
P10768	S-formylglutathione hydrolase OS=Homo sapiens OX=9606 GN=ESD PE=1 SV=2	0.42123516	-0.464662959	0.424897527	-0.58779372	0.27748451	0.940732263
Q96EH3	Mitochondrial assembly of ribosomal large subunit protein 1 OS=Homo sapiens OX=9606 GN=MALSU1 PE=1 SV=1	1.249562106	1.591394758	2.220339039	-0.170991286	0.460215224	0.940732263
Q5W0H4	Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1	0.782300752	-0.428591771	0.33315964	-0.954579861	-0.04229424	0.959976318
P21291	Cysteine and glycine-rich protein 1 OS=Homo sapiens OX=9606 GN=CSRP1 PE=1 SV=3	0.293800245	-0.825374839	0.12347304	-0.987924056	0.018615998	0.959976318
P20073	Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3	0.846018209	0.437116741	0.883586964	-0.487761136	0.231801831	0.959976318
P49585	Choline-phosphate cytidylyltransferase A OS=Homo sapiens OX=9606 GN=PCYT1A PE=1 SV=2	0.484952617	-0.194129049	0.503530002	-0.604465817	0.521125462	0.959976318
P16455	Methylated-DNA--protein-cysteine methyltransferase OS=Homo sapiens OX=9606 GN=MGMT PE=1 SV=1	0.463713465	-0.536805335	0.097262215	-1.054612445	-0.255480074	0.959976318
Q99570	Phosphoinositide 3-kinase regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PIK3R4 PE=1 SV=3	0.272561093	-0.446627365	0.33315964	-0.58779372	0.26225695	0.959976318
A0A087WY55	"Chromosome 6 open reading frame 55, isoform CRA_b OS=Homo sapiens OX=9606 GN=VTA1 PE=1 SV=1"	0.208843636	0.022298079	0.569057065	-0.221007578	0.292712069	0.959976318
P01024	Complement C3 OS=Homo sapiens OX=9606 GN=C3 PE=1 SV=2	0.633626685	0.383009959	0.752532839	-0.27102387	0.460215224	0.959976318
P49773	Histidine triad nucleotide-binding protein 1 OS=Homo sapiens OX=9606 GN=HINT1 PE=1 SV=2	0.994692276	-0.338413801	0.752532839	-0.58779372	0.186119152	0.959976318
P67775	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform OS=Homo sapiens OX=9606 GN=PPP2CA PE=1 SV=1	0.442474313	0.130511643	0.54284624	-0.27102387	0.353622307	0.959976318
F5H8H2	Mevalonate kinase OS=Homo sapiens OX=9606 GN=MVK PE=1 SV=1	3.777021247	3.214598219	2.561079763	-0.221007578	0.399304986	0.959976318
O43432	Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens OX=9606 GN=EIF4G3 PE=1 SV=2	0.33627855	-0.176093455	0.569057065	-0.454416941	0.505897902	0.959976318
P45985	Dual specificity mitogen-activated protein kinase kinase 4 OS=Homo sapiens OX=9606 GN=MAP2K4 PE=1 SV=1	-0.046026194	-0.176093455	0.346265052	-0.637810012	0.018615998	0.959976318
P31949	Protein S100-A11 OS=Homo sapiens OX=9606 GN=S100A11 PE=1 SV=2	1.483192783	-0.212164643	0.804954489	-0.871219375	0.109981355	0.959976318
Q53EL6	Programmed cell death protein 4 OS=Homo sapiens OX=9606 GN=PDCD4 PE=1 SV=2	0.888496514	0.022298079	0.700111189	-0.454416941	0.414532545	0.959976318
Q9UL26	Ras-related protein Rab-22A OS=Homo sapiens OX=9606 GN=RAB22A PE=1 SV=2	0.33627855	0.166582831	0.647689539	-0.004270312	0.642945938	0.959976318
Q9BUR5	MICOS complex subunit MIC26 OS=Homo sapiens OX=9606 GN=APOO PE=1 SV=1	0.293800245	0.888006592	1.381592639	0.712629874	1.23682076	0.959976318
Q9Y2S7	Polymerase delta-interacting protein 2 OS=Homo sapiens OX=9606 GN=POLDIP2 PE=1 SV=1	0.357517703	0.328903177	0.739427427	-0.137647091	0.490670343	0.959976318
A0A494C1V1	Neurobeachin-like protein 2 OS=Homo sapiens OX=9606 GN=NBEAL2 PE=4 SV=1	0.888496514	0.635508276	1.381592639	-0.371056454	0.764766414	0.959976318
Q96EY8	Corrinoid adenosyltransferase OS=Homo sapiens OX=9606 GN=MMAB PE=1 SV=1	0.272561093	0.671579464	1.237433102	0.22913905	0.91704201	0.959976318
A0A494C0V7	Protein kish-B OS=Homo sapiens OX=9606 GN=TMEM167B PE=4 SV=1	2.184084813	-0.789303651	0.28073799	-3.35536188	-2.29597305	0.959976318
P02792	Ferritin light chain OS=Homo sapiens OX=9606 GN=FTL PE=1 SV=2	0.569909227	0.274796395	0.097262215	-0.254351773	0.109981355	0.959976318
Q99541	Perilipin-2 OS=Homo sapiens OX=9606 GN=PLIN2 PE=1 SV=2	0.378756855	0.707650652	0.909797789	-0.204335481	0.59726326	0.959976318
Q00577	Transcriptional activator protein Pur-alpha OS=Homo sapiens OX=9606 GN=PURA PE=1 SV=2	-0.003547889	-0.212164643	0.647689539	-0.354384357	0.673401057	0.959976318
Q15042	Rab3 GTPase-activating protein catalytic subunit OS=Homo sapiens OX=9606 GN=RAB3GAP1 PE=1 SV=3	0.484952617	0.148547237	1.198116864	-0.437744844	0.795221533	0.959976318
Q9Y3C8	Ubiquitin-fold modifier-conjugating enzyme 1 OS=Homo sapiens OX=9606 GN=UFC1 PE=1 SV=3	0.230082788	-0.356449395	0.54284624	-0.27102387	0.505897902	0.959976318
E9PJX4	"FYVE, RhoGEF and PH domain-containing protein 4 OS=Homo sapiens OX=9606 GN=FGD4 PE=1 SV=1"	0.548670075	0.797828622	1.158800627	0.162450661	0.856131772	0.959976318
B1AKR6	Dynein light chain roadblock-type 1 OS=Homo sapiens OX=9606 GN=DYNLRB1 PE=1 SV=1	0.378756855	-0.140022267	0.621478714	-0.654482109	0.170891593	0.959976318
P30419	Glycylpeptide N-tetradecanoyltransferase 1 OS=Homo sapiens OX=9606 GN=NMT1 PE=1 SV=2	1.037170581	0.617472682	0.988430264	-0.287695967	0.460215224	0.959976318
Q9UJZ1	"Stomatin-like protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=STOML2 PE=1 SV=1"	0.42123516	0.671579464	1.158800627	0.312499537	1.084545164	0.959976318
P46736	Lys-63-specific deubiquitinase BRCC36 OS=Homo sapiens OX=9606 GN=BRCC3 PE=1 SV=2	-0.492048395	-0.320378207	0.01862974	0.279155343	0.779993974	0.979220373
P14927	Cytochrome b-c1 complex subunit 7 OS=Homo sapiens OX=9606 GN=UQCRB PE=1 SV=2	-0.364613481	-0.302342613	0.595267889	0.445876316	1.038862486	0.979220373
Q969Y2	"tRNA modification GTPase GTPBP3, mitochondrial OS=Homo sapiens OX=9606 GN=GTPBP3 PE=1 SV=2"	-0.237178566	-0.212164643	1.119484389	-0.054286604	0.795221533	0.979220373
Q92545	Transmembrane protein 131 OS=Homo sapiens OX=9606 GN=TMEM131 PE=1 SV=3	1.015931429	0.401045553	0.804954489	-0.83787518	0.094753795	0.979220373
A0A024RCR6	BAG6 OS=Homo sapiens OX=9606 GN=BAG6 PE=1 SV=1	0.33627855	-0.103951079	0.451108352	-0.287695967	0.27748451	0.979220373
Q7Z5R6	Amyloid beta A4 precursor protein-binding family B member 1-interacting protein OS=Homo sapiens OX=9606 GN=APBB1IP PE=1 SV=1	0.25132194	0.130511643	0.713216602	-0.087630799	0.353622307	0.979220373
A0A067XG54	Phospholipid-transporting ATPase OS=Homo sapiens OX=9606 GN=ATP11C PE=1 SV=1	0.782300752	1.393003224	1.565068414	1.146104405	1.465234152	0.979220373
Q9Y371	Endophilin-B1 OS=Homo sapiens OX=9606 GN=SH3GLB1 PE=1 SV=1	1.079648886	0.599437088	1.027746502	-0.404400649	0.59726326	0.979220373
A0A0J9YX86	Golgin subfamily A member 8Q OS=Homo sapiens OX=9606 GN=GOLGA8Q PE=4 SV=1	0.293800245	0.942113374	1.499541352	0.195794856	1.054090045	0.979220373
Q8WZ82	Esterase OVCA2 OS=Homo sapiens OX=9606 GN=OVCA2 PE=1 SV=1	0.952213971	0.869970998	1.211222277	0.495892608	0.414532545	0.979220373
F5H345	Porphobilinogen deaminase OS=Homo sapiens OX=9606 GN=HMBS PE=1 SV=1	0.357517703	0.455152335	0.857376139	0.029073882	0.962724688	0.979220373
Q9NVX0	HAUS augmin-like complex subunit 2 OS=Homo sapiens OX=9606 GN=HAUS2 PE=1 SV=1	-1.044266359	-0.626983305	0.660794952	0.712629874	0.962724688	0.979220373
K7EL81	Protein phosphatase 1 regulatory subunit 12C (Fragment) OS=Homo sapiens OX=9606 GN=PPP1R12C PE=1 SV=1	1.058409734	-0.554840929	0.22831634	-1.288021808	-0.560031264	0.979220373
P59998	Actin-related protein 2/3 complex subunit 4 OS=Homo sapiens OX=9606 GN=ARPC4 PE=1 SV=3	0.888496514	0.184618425	0.726322014	-0.621137914	0.231801831	0.979220373
Q9BZL6	Serine/threonine-protein kinase D2 OS=Homo sapiens OX=9606 GN=PRKD2 PE=1 SV=3	0.994692276	0.581401494	0.936008614	-0.687826304	0.688628617	0.979220373
O14880	Microsomal glutathione S-transferase 3 OS=Homo sapiens OX=9606 GN=MGST3 PE=1 SV=1	0.824779057	0.545330305	1.067062739	0.012401785	0.5820357	0.979220373
Q9H6K4	Optic atrophy 3 protein OS=Homo sapiens OX=9606 GN=OPA3 PE=1 SV=1	0.230082788	0.996220156	1.696122539	0.762646166	1.282503438	0.979220373
O14593	DNA-binding protein RFXANK OS=Homo sapiens OX=9606 GN=RFXANK PE=1 SV=2	0.803539904	-0.428591771	0.38558129	-1.838201021	-0.620941502	0.979220373
Q9UBQ0	Vacuolar protein sorting-associated protein 29 OS=Homo sapiens OX=9606 GN=VPS29 PE=1 SV=1	0.33627855	-0.753232463	0.044840565	-0.937907764	-0.133659598	0.998464428
Q9BU89	Deoxyhypusine hydroxylase OS=Homo sapiens OX=9606 GN=DOHH PE=1 SV=1	-0.046026194	-0.482698553	0.149683865	-0.704498401	0.049071117	0.998464428
P28676	Grancalcin OS=Homo sapiens OX=9606 GN=GCA PE=1 SV=2	0.59114838	-0.121986673	0.54284624	-0.487761136	0.338394748	0.998464428
Q9Y613	FH1/FH2 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FHOD1 PE=1 SV=3	0.017691264	0.094440455	0.33315964	-0.004270312	0.673401057	0.998464428
P35625	Metalloproteinase inhibitor 3 OS=Homo sapiens OX=9606 GN=TIMP3 PE=1 SV=2	1.37699702	0.130511643	1.093273564	-0.737842596	0.247029391	0.998464428
B5MDF5	GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=1	-0.067265346	-0.140022267	0.38558129	-0.254351773	0.460215224	0.998464428
Q04323	UBX domain-containing protein 1 OS=Homo sapiens OX=9606 GN=UBXN1 PE=1 SV=2	0.25132194	-0.212164643	0.660794952	-0.070958702	0.551580581	0.998464428
P54687	"Branched-chain-amino-acid aminotransferase, cytosolic OS=Homo sapiens OX=9606 GN=BCAT1 PE=1 SV=3"	0.548670075	0.364974365	1.080168152	0.212466953	0.688628617	0.998464428
Q8TBX8	Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma OS=Homo sapiens OX=9606 GN=PIP4K2C PE=1 SV=3	-1.299136188	-0.392520583	0.136578452	-0.387728551	0.658173498	0.998464428
P27707	Deoxycytidine kinase OS=Homo sapiens OX=9606 GN=DCK PE=1 SV=1	0.42123516	0.455152335	0.804954489	-0.004270312	0.460215224	0.998464428
P36507	Dual specificity mitogen-activated protein kinase kinase 2 OS=Homo sapiens OX=9606 GN=MAP2K2 PE=1 SV=1	0.697344142	0.74372184	0.988430264	-0.087630799	0.566808141	0.998464428
Q96SU4	Oxysterol-binding protein-related protein 9 OS=Homo sapiens OX=9606 GN=OSBPL9 PE=1 SV=2	0.633626685	-0.699125681	0.189000102	-1.054612445	-0.164114717	0.998464428
P61018	Ras-related protein Rab-4B OS=Homo sapiens OX=9606 GN=RAB4B PE=1 SV=1	0.42123516	0.419081147	0.477319177	0.162450661	0.338394748	0.998464428
Q5VIR6	Vacuolar protein sorting-associated protein 53 homolog OS=Homo sapiens OX=9606 GN=VPS53 PE=1 SV=1	0.654865837	0.581401494	1.145695214	0.829334555	1.617509748	0.998464428
Q15631	Translin OS=Homo sapiens OX=9606 GN=TSN PE=1 SV=1	0.761061599	-0.717161275	0.17589469	-1.521431171	-0.666624181	0.998464428
P56730	Neurotrypsin OS=Homo sapiens OX=9606 GN=PRSS12 PE=2 SV=2	0.25132194	0.364974365	1.040851914	-0.204335481	0.566808141	0.998464428
H7C096	BCL2/adenovirus E1B 19 kDa protein-interacting protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=BNIP2 PE=1 SV=1	1.122127191	0.004262485	0.569057065	-1.004596153	-0.37730055	1.017708482
A0A0C4DFM7	Terminal uridylyltransferase 4 OS=Homo sapiens OX=9606 GN=TUT4 PE=1 SV=1	1.589388545	0.364974365	0.857376139	-1.137972932	-0.164114717	1.017708482
Q9H1U9	Solute carrier family 25 member 51 OS=Homo sapiens OX=9606 GN=SLC25A51 PE=2 SV=1	0.867257361	0.202654019	0.752532839	0.012401785	0.642945938	1.017708482
Q8TCD5	"5'(3')-deoxyribonucleotidase, cytosolic type OS=Homo sapiens OX=9606 GN=NT5C PE=1 SV=2"	0.846018209	0.888006592	1.119484389	0.212466953	0.825676652	1.017708482
Q9UBT2	SUMO-activating enzyme subunit 2 OS=Homo sapiens OX=9606 GN=UBA2 PE=1 SV=2	0.378756855	-0.121986673	0.569057065	-0.371056454	0.460215224	1.017708482
G3V4P8	Glia maturation factor beta (Fragment) OS=Homo sapiens OX=9606 GN=GMFB PE=1 SV=1	0.33627855	0.509259117	1.565068414	0.212466953	1.465234152	1.017708482
P0CG40	Transcription factor Sp9 OS=Homo sapiens OX=9606 GN=SP9 PE=3 SV=1	1.398236173	-0.807339245	-0.269689335	-1.688152145	-0.620941502	1.017708482
F5H2E5	Pyrin OS=Homo sapiens OX=9606 GN=MEFV PE=1 SV=1	1.653106002	1.176576096	1.551963001	-0.221007578	0.59726326	1.017708482
P15559	NAD(P)H dehydrogenase [quinone] 1 OS=Homo sapiens OX=9606 GN=NQO1 PE=1 SV=1	-0.024787041	-0.230200237	0.647689539	-0.170991286	0.627718379	1.017708482
F8VYN9	ADP-ribosylation factor-like protein 1 OS=Homo sapiens OX=9606 GN=ARL1 PE=1 SV=1	0.676104989	-0.464662959	0.267632577	-1.304693906	-0.255480074	1.017708482
P27708	CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=3	0.378756855	0.112476049	0.791849077	-0.187663383	0.5820357	1.017708482
P54619	5'-AMP-activated protein kinase subunit gamma-1 OS=Homo sapiens OX=9606 GN=PRKAG1 PE=1 SV=1	1.164605496	0.256760801	0.608373302	-0.471089038	0.186119152	1.017708482
A0A0A0MRF6	A-kinase anchor protein 9 OS=Homo sapiens OX=9606 GN=AKAP9 PE=1 SV=1	0.569909227	0.761757434	1.342276402	0.329171635	1.054090045	1.017708482
P52565	Rho GDP-dissociation inhibitor 1 OS=Homo sapiens OX=9606 GN=ARHGDIA PE=1 SV=3	0.123887026	-0.176093455	0.424897527	-0.404400649	0.368849867	1.017708482
A0A0A0MSY7	"Thymidine kinase 2, mitochondrial OS=Homo sapiens OX=9606 GN=TK2 PE=1 SV=1"	0.357517703	1.230682878	1.460225114	0.479220511	1.54137195	1.017708482
Q99638	Cell cycle checkpoint control protein RAD9A OS=Homo sapiens OX=9606 GN=RAD9A PE=1 SV=1	0.782300752	0.148547237	-0.322110985	-0.704498401	-0.027066681	1.017708482
P30043	Flavin reductase (NADPH) OS=Homo sapiens OX=9606 GN=BLVRB PE=1 SV=3	0.930974819	-0.103951079	0.687005777	-0.871219375	0.170891593	1.017708482
O75208	"Ubiquinone biosynthesis protein COQ9, mitochondrial OS=Homo sapiens OX=9606 GN=COQ9 PE=1 SV=1"	0.25132194	-0.284307019	0.241421752	-0.487761136	0.27748451	1.017708482
Q9BR61	Acyl-CoA-binding domain-containing protein 6 OS=Homo sapiens OX=9606 GN=ACBD6 PE=1 SV=1	-5.589444983	-1.330371472	-0.87253831	2.963363016	2.83571451	1.017708482
Q15126	Phosphomevalonate kinase OS=Homo sapiens OX=9606 GN=PMVK PE=1 SV=3	0.612387532	0.004262485	0.660794952	-0.421072746	0.353622307	1.036952537
F8VQX6	Methyltransferase-like protein 7A (Fragment) OS=Homo sapiens OX=9606 GN=METTL7A PE=1 SV=1	0.017691264	0.256760801	0.555951652	0.145778564	0.505897902	1.017708482
O43156	TELO2-interacting protein 1 homolog OS=Homo sapiens OX=9606 GN=TTI1 PE=1 SV=3	0.399996008	0.274796395	1.001535677	-0.170991286	0.658173498	1.017708482
Q07960	Rho GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARHGAP1 PE=1 SV=1	0.527430922	0.437116741	0.988430264	0.029073882	0.764766414	1.036952537
O60256	Phosphoribosyl pyrophosphate synthase-associated protein 2 OS=Homo sapiens OX=9606 GN=PRPSAP2 PE=1 SV=1	0.994692276	-2.574827458	-0.76769501	-4.522408694	-1.169133645	1.036952537
P50583	Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical] OS=Homo sapiens OX=9606 GN=NUDT2 PE=1 SV=3	0.442474313	-0.121986673	0.752532839	-0.487761136	0.612490819	1.036952537
Q16539	Mitogen-activated protein kinase 14 OS=Homo sapiens OX=9606 GN=MAPK14 PE=1 SV=3	0.676104989	0.274796395	0.765638252	-0.204335481	0.429760105	1.036952537
K7ELG9	Protein LSM12 homolog OS=Homo sapiens OX=9606 GN=LSM12 PE=1 SV=1	0.952213971	-0.392520583	0.424897527	-0.804530985	-0.027066681	1.036952537
O95630	STAM-binding protein OS=Homo sapiens OX=9606 GN=STAMBP PE=1 SV=1	-5.079705324	-0.969659591	-0.007581085	2.129758148	3.338223974	1.036952537
A0A0A0MSZ4	"NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Homo sapiens OX=9606 GN=FDXR PE=1 SV=1"	-0.215939413	0.256760801	1.093273564	0.129106466	1.069317605	1.036952537
Q9BY32	Inosine triphosphate pyrophosphatase OS=Homo sapiens OX=9606 GN=ITPA PE=1 SV=2	0.060169568	-0.735196869	0.149683865	-0.621137914	0.079526236	1.036952537
Q8WWV3	"Reticulon-4-interacting protein 1, mitochondrial OS=Homo sapiens OX=9606 GN=RTN4IP1 PE=1 SV=2"	0.50619177	0.65354387	1.145695214	0.495892608	0.962724688	1.036952537
